additional_search_metadata,categories,glyph_order,NEW_PUAs,Non_modifiable,protected_symbol_notes,RTL_extension,semantic_name_1,semantic_name_2,semantic_name_3,short_name,character,unicodes
,,1577,1008AD,FALSE,,,,,,camera.metering.none,􀢭,XXXXX
,"indicies, commerce",1578,1005CB,FALSE,,,,,,sheqelsign.circle,􀗋,NO
,,1578,1008AE,FALSE,,,,,,camera.metering.partial,􀢮,XXXXX
,"indicies, commerce",1579,1005CC,FALSE,,,,,,sheqelsign.circle.fill,􀗌,NO
,,1579,1008AF,FALSE,,,,,,camera.metering.spot,􀢯,XXXXX
,"indicies, commerce",1580,1005CD,FALSE,,,,,,manatsign.circle,􀗍,NO
,,1580,1008B0,FALSE,,,,,,camera.metering.unknown,􀢰,XXXXX
,"indicies, commerce",1581,1005CE,FALSE,,,,,,manatsign.circle.fill,􀗎,NO
,"indicies, commerce",1582,1005CF,FALSE,,,,,,rupeesign.circle,􀗏,NO
,,1582,100A3A,FALSE,,,,,,camera.aperture,􀨺,XXXXX
,"indicies, commerce",1583,1005D0,FALSE,,,,,,rupeesign.circle.fill,􀗐,NO
,editing,1583,100941,FALSE,,,,,,rectangle.dashed,􀥁,XXXXX
,"indicies, commerce",1584,1005D1,FALSE,,,,,,bahtsign.circle,􀗑,NO
,editing,1584,100942,FALSE,,,,,,rectangle.dashed.badge.record,􀥂,XXXXX
,"indicies, commerce",1585,1005D2,FALSE,,,,,,bahtsign.circle.fill,􀗒,NO
,,1585,1003D1,FALSE,,,,,,rectangle.badge.plus,􀏑,XXXXX
,"indicies, commerce",1586,1005D3,FALSE,,,,,,larisign.circle,􀗓,NO
,,1586,1003D2,FALSE,,,,,,rectangle.fill.badge.plus,􀏒,XXXXX
,"indicies, commerce",1587,1005D4,FALSE,,,,,,larisign.circle.fill,􀗔,NO
,,1587,1003D3,FALSE,,,,,,rectangle.badge.minus,􀏓,XXXXX
,"indicies, commerce",1588,1005D5,FALSE,,,,,,bitcoinsign.circle,􀗕,NO
,,1588,1003D4,FALSE,,,,,,rectangle.fill.badge.minus,􀏔,XXXXX
,"indicies, commerce",1589,1005D6,FALSE,,,,,,bitcoinsign.circle.fill,􀗖,NO
,indicies,1590,100038,FALSE,,,,,,0.circle,􀀸,24EA
,indicies,1591,100039,FALSE,,,,,,0.circle.fill,􀀹,24FF
,indicies,1592,10003A,FALSE,,,,,,1.circle,􀀺,2460
,indicies,1593,10003B,FALSE,,,,,,1.circle.fill,􀀻,278A
,indicies,1594,10003C,FALSE,,,,,,2.circle,􀀼,2461
,indicies,1595,10003D,FALSE,,,,,,2.circle.fill,􀀽,278B
,indicies,1596,10003E,FALSE,,,,,,3.circle,􀀾,2462
,indicies,1597,10003F,FALSE,,,,,,3.circle.fill,􀀿,278C
,,1597,100943,FALSE,,,,,,macwindow.badge.plus,􀥃,XXXXX
,indicies,1598,100040,FALSE,,,,,,4.circle,􀁀,2463
,,1598,1003DE,FALSE,,,dock,,,dock.rectangle,􀏞,XXXXX
,indicies,1599,100041,FALSE,,,,,,4.circle.fill,􀁁,278D
,,1599,1008FE,FALSE,,,,,,dock.arrow.up.rectangle,􀣾,XXXXX
,indicies,1600,100617,FALSE,,,,,,4.alt.circle,􀘗,NO
,,1600,1008FF,FALSE,,,,,,dock.arrow.down.rectangle,􀣿,XXXXX
,indicies,1601,100618,FALSE,,,,,,4.alt.circle.fill,􀘘,NO
,,1601,10098D,FALSE,,,,,,menubar.rectangle,􀦍,XXXXX
,indicies,1602,100042,FALSE,,,,,,5.circle,􀁂,2464
,,1602,1008F0,FALSE,,,,,,menubar.dock.rectangle,􀣰,XXXXX
,indicies,1603,100043,FALSE,,,,,,5.circle.fill,􀁃,278E
,,1603,1008D1,FALSE,,,,,,menubar.dock.rectangle.badge.record,􀣑,XXXXX
,indicies,1604,100044,FALSE,,,,,,6.circle,􀁄,2465
,,1604,100900,FALSE,,,,,,menubar.arrow.up.rectangle,􀤀,XXXXX
,indicies,1605,100045,FALSE,,,,,,6.circle.fill,􀁅,278F
,,1605,100901,FALSE,,,,,,menubar.arrow.down.rectangle,􀤁,XXXXX
,indicies,1606,100471,FALSE,,,,,,6.alt.circle,􀑱,XXXXX
,,1606,10088C,FALSE,,,,,,macwindow.on.rectangle,􀢌,XXXXX
,indicies,1607,100472,FALSE,,,,,,6.alt.circle.fill,􀑲,XXXXX
,indicies,1608,100046,FALSE,,,,,,7.circle,􀁆,2466
,indicies,1609,100047,FALSE,,,,,,7.circle.fill,􀁇,2790
,indicies,1610,100048,FALSE,,,,,,8.circle,􀁈,2467
,,1610,1008DA,FALSE,,,,,,text.and.command.macwindow,􀣚,XXXXX
,indicies,1611,100049,FALSE,,,,,,8.circle.fill,􀁉,2791
,indicies,1612,10004A,FALSE,,,,,,9.circle,􀁊,2468
,indicies,1613,10004B,FALSE,,,,,,9.circle.fill,􀁋,2792
,,1613,10092F,FALSE,,,,,,keyboard.macwindow,􀤯,XXXXX
,indicies,1614,100473,FALSE,,,,,,9.alt.circle,􀑳,XXXXX
,indicies,1615,100474,FALSE,,,,,,9.alt.circle.fill,􀑴,XXXXX
,indicies,1616,1004EB,FALSE,,,,,,00.circle,􀓫,NO
,indicies,1617,10050A,FALSE,,,,,,00.circle.fill,􀔊,NO
,indicies,1618,1004EC,FALSE,,,,,,01.circle,􀓬,NO
,indicies,1619,10050B,FALSE,,,,,,01.circle.fill,􀔋,NO
,indicies,1620,1004ED,FALSE,,,,,,02.circle,􀓭,NO
,indicies,1621,10050C,FALSE,,,,,,02.circle.fill,􀔌,NO
,indicies,1622,1004EE,FALSE,,,,,,03.circle,􀓮,NO
,indicies,1623,10050D,FALSE,,,,,,03.circle.fill,􀔍,NO
,,1623,100572,FALSE,,,,,,square.split.diagonal.2x2,􀕲,22A0
,indicies,1624,1004EF,FALSE,,,,,,04.circle,􀓯,NO
,,1624,100573,FALSE,,,,,,square.split.diagonal.2x2.fill,􀕳,XXXXX
,indicies,1625,10050E,FALSE,,,,,,04.circle.fill,􀔎,NO
,,1625,100857,FALSE,,,,,,square.split.diagonal,􀡗,XXXXX
,indicies,1626,1004F0,FALSE,,,,,,05.circle,􀓰,NO
,,1626,100858,FALSE,,,,,,square.split.diagonal.fill,􀡘,XXXXX
,indicies,1627,10050F,FALSE,,,,,,05.circle.fill,􀔏,NO
,,1627,100BEB,FALSE,,,,,,mosaic,􀯫,XXXXX
,indicies,1628,1004F1,FALSE,,,,,,06.circle,􀓱,NO
,,1628,BEC 100.00,FALSE,,,,,,mosaic.fill,􀯬,XXXXX
,indicies,1629,100510,FALSE,,,,,,06.circle.fill,􀔐,NO
,indicies,1630,1004F2,FALSE,,,,,,07.circle,􀓲,NO
,indicies,1631,100511,FALSE,,,,,,07.circle.fill,􀔑,NO
,indicies,1632,1004F3,FALSE,,,,,,08.circle,􀓳,NO
,indicies,1633,100512,FALSE,,,,,,08.circle.fill,􀔒,NO
,indicies,1634,1004F4,FALSE,,,,,,09.circle,􀓴,NO
,,1634,1009C8,FALSE,,,,,,rectangle.split.2x1,􀧈,XXXXX
,indicies,1635,100513,FALSE,,,,,,09.circle.fill,􀔓,NO
,,1635,1009C9,FALSE,,,,,,rectangle.split.2x1.fill,􀧉,XXXXX
,indicies,1636,1004F5,FALSE,,,,,,10.circle,􀓵,NO
,,1636,1009CA,FALSE,,,,,,rectangle.split.1x2,􀣥,XXXXX
,indicies,1637,100514,FALSE,,,,,,10.circle.fill,􀔔,NO
,,1637,1009CB,FALSE,,,,,,rectangle.split.1x2.fill,􀧋,XXXXX
,indicies,1638,1004F6,FALSE,,,,,,11.circle,􀓶,NO
,,1638,1009CC,FALSE,,,,,,rectangle.split.2x2,􀧌,XXXXX
,indicies,1639,100515,FALSE,,,,,,11.circle.fill,􀔕,NO
,,1639,1009CD,FALSE,,,,,,rectangle.split.2x2.fill,􀧍,XXXXX
,indicies,1640,1004F7,FALSE,,,,,,12.circle,􀓷,NO
,,1640,1.003E+06,FALSE,,,table,,,tablecells,􀏣,XXXXX
,indicies,1641,100516,FALSE,,,,,,12.circle.fill,􀔖,NO
,,1641,1.003E+07,FALSE,,,table.fill,,,tablecells.fill,􀏤,XXXXX
,indicies,1642,1004F8,FALSE,,,,,,13.circle,􀓸,NO
,,1642,1.003E+08,FALSE,,,edit.table,,,tablecells.badge.ellipsis,􀏥,XXXXX
,indicies,1643,100517,FALSE,,,,,,13.circle.fill,􀔗,NO
,,1643,1.003E+09,FALSE,,,edit.table.fill,,,tablecells.badge.ellipsis.fill,􀏦,XXXXX
,indicies,1644,1004F9,FALSE,,,,,,14.circle,􀓹,NO
,indicies,1645,100518,FALSE,,,,,,14.circle.fill,􀔘,NO
,indicies,1646,1004FA,FALSE,,,,,,15.circle,􀓺,NO
,,1646,10093D,FALSE,,,,,,rectangle.fill.on.rectangle.fill.circle,􀤽,XXXXX
,indicies,1647,100519,FALSE,,,,,,15.circle.fill,􀔙,NO
,,1647,10093E,FALSE,,,,,,rectangle.fill.on.rectangle.fill.circle.fill,􀤾,XXXXX
,indicies,1648,1004FB,FALSE,,,,,,16.circle,􀓻,NO
,,1648,100940,FALSE,,,,,,rectangle.on.rectangle.slash,􀥀,XXXXX
,indicies,1649,10051A,FALSE,,,,,,16.circle.fill,􀔚,NO
,,1649,10093F,FALSE,,,,,,rectangle.fill.on.rectangle.fill.slash.fill,􀤿,XXXXX
,indicies,1650,1004FC,FALSE,,,,,,17.circle,􀓼,NO
,indicies,1651,10051B,FALSE,,,,,,17.circle.fill,􀔛,NO
,indicies,1652,1004FD,FALSE,,,,,,18.circle,􀓽,NO
,indicies,1653,10051C,FALSE,,,,,,18.circle.fill,􀔜,NO
,indicies,1654,1004FE,FALSE,,,,,,19.circle,􀓾,2472
,indicies,1655,10051D,FALSE,,,,,,19.circle.fill,􀔝,24F3
,indicies,1656,1004FF,FALSE,,,,,,20.circle,􀓿,NO
image,,1656,1008F5,FALSE,,,,,,photo.on.rectangle.angled,􀣵,XXXXX
,indicies,1657,10051E,FALSE,,,,,,20.circle.fill,􀔞,NO
,indicies,1658,100500,FALSE,,,,,,21.circle,􀔀,NO
,indicies,1659,10051F,FALSE,,,,,,21.circle.fill,􀔟,NO
,indicies,1660,100501,FALSE,,,,,,22.circle,􀔁,NO
,indicies,1661,100520,FALSE,,,,,,22.circle.fill,􀔠,NO
,indicies,1662,100502,FALSE,,,,,,23.circle,􀔂,NO
,indicies,1663,100521,FALSE,,,,,,23.circle.fill,􀔡,NO
,indicies,1664,100503,FALSE,,,,,,24.circle,􀔃,NO
,indicies,1665,100522,FALSE,,,,,,24.circle.fill,􀔢,NO
,indicies,1666,100504,FALSE,,,,,,25.circle,􀔄,NO
,indicies,1667,100523,FALSE,,,,,,25.circle.fill,􀔣,NO
,indicies,1668,100505,FALSE,,,,,,26.circle,􀔅,NO
,indicies,1669,100524,FALSE,,,,,,26.circle.fill,􀔤,NO
,indicies,1670,100506,FALSE,,,,,,27.circle,􀔆,NO
,indicies,1671,100525,FALSE,,,,,,27.circle.fill,􀔥,NO
,indicies,1672,100507,FALSE,,,,,,28.circle,􀔇,NO
,indicies,1673,100526,FALSE,,,,,,28.circle.fill,􀔦,NO
,,1673,100B58,FALSE,,,,,,r.square.on.square,􀭘,NO
,indicies,1674,100508,FALSE,,,,,,29.circle,􀔈,NO
,,1674,100B59,FALSE,,,,,,r.square.fill.on.square.fill,􀭙,NO
,indicies,1675,100527,FALSE,,,,,,29.circle.fill,􀔧,NO
,,1675,100B5A,FALSE,,,,,,j.square.on.square,􀭚,NO
,indicies,1676,100509,FALSE,,,,,,30.circle,􀔉,NO
,,1676,100B5B,FALSE,,,,,,j.square.fill.on.square.fill,􀭛,NO
,indicies,1677,100528,FALSE,,,,,,30.circle.fill,􀔨,NO
,,1677,100B5C,FALSE,,,,,,h.square.on.square,􀭜,NO
,indicies,1678,100620,FALSE,,,,,,31.circle,􀘠,NO
,,1678,100B5D,FALSE,,,,,,h.square.fill.on.square.fill,􀭝,NO
,indicies,1679,100621,FALSE,,,,,,31.circle.fill,􀘡,NO
,indicies,1680,100697,FALSE,,,,,,32.circle,􀚗,NO
,indicies,1681,100698,FALSE,,,,,,32.circle.fill,􀚘,NO
,indicies,1682,100699,FALSE,,,,,,33.circle,􀚙,NO
,,1682,100BC7,FALSE,,,,,,square.on.square.dashed,􀮐,XXXXX
,indicies,1683,10069A,FALSE,,,,,,33.circle.fill,􀚚,NO
,indicies,1684,10069B,FALSE,,,,,,34.circle,􀚛,NO
,indicies,1685,10069C,FALSE,,,,,,34.circle.fill,􀚜,NO
,indicies,1686,10069D,FALSE,,,,,,35.circle,􀚝,NO
,indicies,1687,10069E,FALSE,,,,,,35.circle.fill,􀚞,NO
,indicies,1688,10069F,FALSE,,,,,,36.circle,􀚟,NO
group,,1688,100A76,FALSE,,,,,,square.on.square.squareshape.controlhandles,􀯇,XXXXX
,indicies,1689,1006A0,FALSE,,,,,,36.circle.fill,􀚠,NO
,indicies,1690,1006A1,FALSE,,,,,,37.circle,􀚡,NO
ungroup,,1690,100A77,FALSE,,,,,,squareshape.controlhandles.on.squareshape.controlhandles,􀩷,XXXXX
,indicies,1691,1006A2,FALSE,,,,,,37.circle.fill,􀚢,NO
,indicies,1692,1006A3,FALSE,,,,,,38.circle,􀚣,NO
,indicies,1693,1006A4,FALSE,,,,,,38.circle.fill,􀚤,NO
,indicies,1694,1006A5,FALSE,,,,,,39.circle,􀚥,NO
,indicies,1695,1006A6,FALSE,,,,,,39.circle.fill,􀚦,NO
,indicies,1696,1006A7,FALSE,,,,,,40.circle,􀚧,NO
,indicies,1697,1006A8,FALSE,,,,,,40.circle.fill,􀚨,NO
,indicies,1698,1006A9,FALSE,,,,,,41.circle,􀚩,NO
,indicies,1699,1006AA,FALSE,,,,,,41.circle.fill,􀚪,NO
,indicies,1700,1006AB,FALSE,,,,,,42.circle,􀚫,NO
,indicies,1701,1006AC,FALSE,,,,,,42.circle.fill,􀚬,NO
,,1701,100A72,FALSE,,,,,,rectangle.connected.to.line.below,􀩲,XXXXX
,indicies,1702,1006AD,FALSE,,,,,,43.circle,􀚭,NO
,indicies,1703,1006AE,FALSE,,,,,,43.circle.fill,􀚮,NO
,indicies,1704,1006AF,FALSE,,,,,,44.circle,􀚯,NO
,indicies,1705,1006B0,FALSE,,,,,,44.circle.fill,􀚰,NO
,indicies,1706,1006B1,FALSE,,,,,,45.circle,􀚱,NO
,indicies,1707,1006B2,FALSE,,,,,,45.circle.fill,􀚲,NO
,indicies,1708,1006B3,FALSE,,,,,,46.circle,􀚳,NO
,indicies,1709,1006B4,FALSE,,,,,,46.circle.fill,􀚴,NO
,indicies,1710,1006B5,FALSE,,,,,,47.circle,􀚵,NO
,indicies,1711,1006B6,FALSE,,,,,,47.circle.fill,􀚶,NO
,indicies,1712,1006B7,FALSE,,,,,,48.circle,􀚷,NO
,indicies,1713,1006B8,FALSE,,,,,,48.circle.fill,􀚸,NO
,indicies,1714,1006B9,FALSE,,,,,,49.circle,􀚹,NO
,indicies,1715,1006BA,FALSE,,,,,,49.circle.fill,􀚺,NO
,indicies,1716,1006BB,FALSE,,,,,,50.circle,􀚻,NO
,indicies,1717,1006BC,FALSE,,,,,,50.circle.fill,􀚼,NO
,shapes,1718,100092,FALSE,,,,,,square,􀂒,20DE
,shapes,1719,100093,FALSE,,,,,,square.fill,􀂓,25A0
,,1720,100693,FALSE,,,,,,square.lefthalf.fill,􀚓,NO
,,1721,100694,FALSE,,,,,,square.righthalf.fill,􀚔,NO
,indicies,1723,100094,FALSE,,,,,,a.square,􀂔,1F130
,indicies,1724,100095,FALSE,,,,,,a.square.fill,􀂕,1F170
,indicies,1725,100096,FALSE,,,,,,b.square,􀂖,1F131
,indicies,1726,100097,FALSE,,,,,,b.square.fill,􀂗,1F171
,indicies,1727,100098,FALSE,,,,,,c.square,􀂘,1F132
,indicies,1728,100099,FALSE,,,,,,c.square.fill,􀂙,1F172
,indicies,1729,10009A,FALSE,,,,,,d.square,􀂚,1F133
,,1729,10070A,FALSE,,,control.center,,,switch.2,􀜊,XXXXX
,indicies,1730,10009B,FALSE,,,,,,d.square.fill,􀂛,1F173
"path, activities",,1730,1008F1,FALSE,,,,,,point.topleft.down.curvedto.point.bottomright.up,􀣱,XXXXX
,indicies,1731,10009C,FALSE,,,,,,e.square,􀂜,1F134
"path, activities",,1731,100B31,FALSE,,,,,,point.fill.topleft.down.curvedto.point.fill.bottomright.up,􀬱,XXXXX
,indicies,1732,10009D,FALSE,,,,,,e.square.fill,􀂝,1F174
,indicies,1733,10009E,FALSE,,,,,,f.square,􀂞,1F135
,indicies,1734,10009F,FALSE,,,,,,f.square.fill,􀂟,1F175
,indicies,1735,1000A0,FALSE,,,,,,g.square,􀂠,1F136
,editing,1735,1007F2,FALSE,,,,,,slider.vertical.3,􀟲,XXXXX
,indicies,1736,1000A1,FALSE,,,,,,g.square.fill,􀂡,1F176
,indicies,1737,1000A2,FALSE,,,,,,h.square,􀂢,1F137
,indicies,1738,1000A3,FALSE,,,,,,h.square.fill,􀂣,1F177
,indicies,1739,1000A4,FALSE,,,,,,i.square,􀂤,1F138
,indicies,1740,1000A5,FALSE,,,,,,i.square.fill,􀂥,1F178
,indicies,1741,1000A6,FALSE,,,,,,j.square,􀂦,1F139
,,1741,100B28,FALSE,,,,,,cube.transparent,􀬨,XXXXX
,indicies,1742,1000A7,FALSE,,,,,,j.square.fill,􀂧,1F179
,indicies,1743,1000A8,FALSE,,,,,,k.square,􀂨,1F13A
,indicies,1744,1000A9,FALSE,,,,,,k.square.fill,􀂩,1F17A
,objects & tools,1744,10041A,FALSE,,,,,,shippingbox,􀐚,XXXXX
,indicies,1745,1000AA,FALSE,,,,,,l.square,􀂪,1F13B
,objects & tools,1745,10041B,FALSE,,,,,,shippingbox.fill,􀐛,XXXXX
,indicies,1746,1000AB,FALSE,,,,,,l.square.fill,􀂫,1F17B
,indicies,1747,1000AC,FALSE,,,,,,m.square,􀂬,1F13C
,indicies,1748,1000AD,FALSE,,,,,,m.square.fill,􀂭,1F17C
,indicies,1749,1000AE,FALSE,,,,,,n.square,􀂮,1F13D
,indicies,1750,1000AF,FALSE,,,,,,n.square.fill,􀂯,1F17D
,indicies,1751,1000B0,FALSE,,,,,,o.square,􀂰,1F13E
,indicies,1752,1000B1,FALSE,,,,,,o.square.fill,􀂱,1F17E
,indicies,1753,1000B2,FALSE,,,,,,p.square,􀂲,1F13F
,indicies,1754,1000B3,FALSE,,,,,,p.square.fill,􀂳,1F17F
,indicies,1755,1000B4,FALSE,,,,,,q.square,􀂴,1F140
,indicies,1756,1000B5,FALSE,,,,,,q.square.fill,􀂵,1F180
,indicies,1757,1000B6,FALSE,,,,,,r.square,􀂶,1F141
,,1757,100650,FALSE,,,,,,square.stack.3d.up.badge.a,􀙐,XXXXX
,indicies,1758,1000B7,FALSE,,,,,,r.square.fill,􀂷,1F181
,,1758,100651,FALSE,,,,,,square.stack.3d.up.badge.a.fill,􀙑,XXXXX
,indicies,1759,1000B8,FALSE,,,,,,s.square,􀂸,1F142
,indicies,1760,1000B9,FALSE,,,,,,s.square.fill,􀂹,1F182
,indicies,1761,1000BA,FALSE,,,,,,t.square,􀂺,1F143
,indicies,1762,1000BB,FALSE,,,,,,t.square.fill,􀂻,1F183
,indicies,1763,1000BC,FALSE,,,,,,u.square,􀂼,1F144
,apple,1763,100654,TRUE,This symbol may not be modified and may only be used to refer to Apple’s Live Photos feature.,,,,,livephoto.badge.a,􀙔,XXXXX
,indicies,1764,1000BD,FALSE,,,,,,u.square.fill,􀂽,1F184
,indicies,1765,1000BE,FALSE,,,,,,v.square,􀂾,1F145
,indicies,1766,1000BF,FALSE,,,,,,v.square.fill,􀂿,1F185
,indicies,1767,1000C0,FALSE,,,,,,w.square,􀃀,1F146
,indicies,1768,1000C1,FALSE,,,,,,w.square.fill,􀃁,1F186
,indicies,1769,1000C2,FALSE,,,,,,x.square,􀃂,1F147
,indicies,1770,1000C3,FALSE,,,,,,x.square.fill,􀃃,1F187
,indicies,1771,1000C4,FALSE,,,,,,y.square,􀃄,1F148
,indicies,1772,1000C5,FALSE,,,,,,y.square.fill,􀃅,1F188
,"time, objects & tools",1772,100851,FALSE,,,,,,deskclock,􀡑,XXXXX
,indicies,1773,1000C6,FALSE,,,,,,z.square,􀃆,1F149
,"time, objects & tools",1773,100852,FALSE,,,,,,deskclock.fill,􀡒,XXXXX
,indicies,1774,1000C7,FALSE,,,,,,z.square.fill,􀃇,1F189
,"indicies, commerce",1775,1005D7,FALSE,,,,,,dollarsign.square,􀗗,NO
,"indicies, commerce",1776,1005D8,FALSE,,,,,,dollarsign.square.fill,􀗘,NO
,"indicies, commerce",1777,1005D9,FALSE,,,,,,centsign.square,􀗙,NO
,"indicies, commerce",1778,1005DA,FALSE,,,,,,centsign.square.fill,􀗚,NO
,"indicies, commerce",1779,1005DB,FALSE,,,,,,yensign.square,􀗛,NO
,"indicies, commerce",1780,1005DC,FALSE,,,,,,yensign.square.fill,􀗜,NO
,,1780,100B44,FALSE,,,,,,timer.square,􀭄,XXXXX
,"indicies, commerce",1781,1005DD,FALSE,,,,,,sterlingsign.square,􀗝,NO
,time,1781,1008D4,FALSE,,,,,,clock.arrow.circlepath,􀣔,XXXXX
,"indicies, commerce",1782,1005DE,FALSE,,,,,,sterlingsign.square.fill,􀗞,NO
,"indicies, commerce",1783,1005DF,FALSE,,,,,,francsign.square,􀗟,NO
,"indicies, commerce",1784,1.005E+03,FALSE,,,,,,francsign.square.fill,􀗠,NO
,"indicies, commerce",1785,1.005E+04,FALSE,,,,,,florinsign.square,􀗡,NO
,,1785,100992,FALSE,,,,,,l.joystick,􀦒,XXXXX
,"indicies, commerce",1786,1.005E+05,FALSE,,,,,,florinsign.square.fill,􀗢,NO
,,1786,100AC1,FALSE,,,,,,l.joystick.fill,􀫁,XXXXX
,"indicies, commerce",1787,1.005E+06,FALSE,,,,,,turkishlirasign.square,􀗣,NO
,,1787,100993,FALSE,,,,,,r.joystick,􀦓,XXXXX
,"indicies, commerce",1788,1.005E+07,FALSE,,,,,,turkishlirasign.square.fill,􀗤,NO
,,1788,100AC2,FALSE,,,,,,r.joystick.fill,􀫂,XXXXX
,"indicies, commerce",1789,1.005E+08,FALSE,,,,,,rublesign.square,􀗥,NO
,,1789,100994,FALSE,,,,,,l.joystick.down,􀦔,XXXXX
,"indicies, commerce",1790,1.005E+09,FALSE,,,,,,rublesign.square.fill,􀗦,NO
,,1790,100AC3,FALSE,,,,,,l.joystick.down.fill,􀫃,XXXXX
,"indicies, commerce",1791,1.005E+10,FALSE,,,,,,eurosign.square,􀗧,NO
,,1791,100995,FALSE,,,,,,r.joystick.down,􀦕,XXXXX
,"indicies, commerce",1792,1.005E+11,FALSE,,,,,,eurosign.square.fill,􀗨,NO
,,1792,100AC4,FALSE,,,,,,r.joystick.down.fill,􀫄,XXXXX
,"indicies, commerce",1793,1.005E+12,FALSE,,,,,,dongsign.square,􀗩,NO
,,1793,100A32,FALSE,,,,,,dpad,􀨲,XXXXX
,"indicies, commerce",1794,1005EA,FALSE,,,,,,dongsign.square.fill,􀗪,NO
,,1794,1009FC,FALSE,,,,,,dpad.fill,􀧼,XXXXX
,"indicies, commerce",1795,1005EB,FALSE,,,,,,indianrupeesign.square,􀗫,NO
,,1795,1009FD,FALSE,,,,,,dpad.left.fill,􀧽,XXXXX
,"indicies, commerce",1796,1005EC,FALSE,,,,,,indianrupeesign.square.fill,􀗬,NO
,,1796,1009FE,FALSE,,,,,,dpad.up.fill,􀧾,XXXXX
,"indicies, commerce",1797,1005ED,FALSE,,,,,,tengesign.square,􀗭,NO
,,1797,1009FF,FALSE,,,,,,dpad.right.fill,􀧿,XXXXX
,"indicies, commerce",1798,1005EE,FALSE,,,,,,tengesign.square.fill,􀗮,NO
,,1798,100A00,FALSE,,,,,,dpad.down.fill,􀨀,XXXXX
,"indicies, commerce",1799,1005EF,FALSE,,,,,,pesetasign.square,􀗯,NO
,,1799,100A01,FALSE,,,,,,circle.circle,􀨁,XXXXX
,"indicies, commerce",1800,1005F0,FALSE,,,,,,pesetasign.square.fill,􀗰,NO
,,1800,100A02,FALSE,,,,,,circle.circle.fill,􀨂,XXXXX
,"indicies, commerce",1801,1005F1,FALSE,,,,,,pesosign.square,􀗱,NO
,,1801,100A03,FALSE,,,,,,square.circle,􀨃,XXXXX
,"indicies, commerce",1802,1005F2,FALSE,,,,,,pesosign.square.fill,􀗲,NO
,,1802,100A04,FALSE,,,,,,square.circle.fill,􀨄,XXXXX
,"indicies, commerce",1803,1005F3,FALSE,,,,,,kipsign.square,􀗳,NO
,,1803,100A05,FALSE,,,,,,triangle.circle,􀙜,XXXXX
,"indicies, commerce",1804,1005F4,FALSE,,,,,,kipsign.square.fill,􀗴,NO
,,1804,100A06,FALSE,,,,,,triangle.circle.fill,􀨆,XXXXX
,"indicies, commerce",1805,1005F5,FALSE,,,,,,wonsign.square,􀗵,NO
,shapes,1805,100A78,FALSE,,,,,,rectangle.roundedtop,􀨋,XXXXX
,"indicies, commerce",1806,1005F6,FALSE,,,,,,wonsign.square.fill,􀗶,NO
,shapes,1806,100A79,FALSE,,,,,,rectangle.roundedtop.fill,􀨌,XXXXX
,"indicies, commerce",1807,1005F7,FALSE,,,,,,lirasign.square,􀗷,NO
,shapes,1807,100A7A,FALSE,,,,,,rectangle.roundedbottom,􀨇,XXXXX
,"indicies, commerce",1808,1005F8,FALSE,,,,,,lirasign.square.fill,􀗸,NO
,shapes,1808,100A7B,FALSE,,,,,,rectangle.roundedbottom.fill,􀨈,XXXXX
,"indicies, commerce",1809,1005F9,FALSE,,,,,,australsign.square,􀗹,NO
,,1809,100A07,FALSE,,,,,,l.rectangle.roundedbottom,􀨇,XXXXX
,"indicies, commerce",1810,1005FA,FALSE,,,,,,australsign.square.fill,􀗺,NO
,,1810,100A08,FALSE,,,,,,l.rectangle.roundedbottom.fill,􀨈,XXXXX
,"indicies, commerce",1811,1005FB,FALSE,,,,,,hryvniasign.square,􀗻,NO
,,1811,100A09,FALSE,,,,,,l1.rectangle.roundedbottom,􀨉,XXXXX
,"indicies, commerce",1812,1005FC,FALSE,,,,,,hryvniasign.square.fill,􀗼,NO
,,1812,100A0A,FALSE,,,,,,l1.rectangle.roundedbottom.fill,􀨊,XXXXX
,"indicies, commerce",1813,1005FD,FALSE,,,,,,nairasign.square,􀗽,NO
,,1813,100A0B,FALSE,,,,,,l2.rectangle.roundedtop,􀨋,XXXXX
,"indicies, commerce",1814,1005FE,FALSE,,,,,,nairasign.square.fill,􀗾,NO
,,1814,100A0C,FALSE,,,,,,l2.rectangle.roundedtop.fill,􀨌,XXXXX
,"indicies, commerce",1815,1005FF,FALSE,,,,,,guaranisign.square,􀗿,NO
,,1815,100A0D,FALSE,,,,,,r.rectangle.roundedbottom,􀨍,XXXXX
,"indicies, commerce",1816,100600,FALSE,,,,,,guaranisign.square.fill,􀘀,NO
,,1816,100A0E,FALSE,,,,,,r.rectangle.roundedbottom.fill,􀨎,XXXXX
,"indicies, commerce",1817,100601,FALSE,,,,,,coloncurrencysign.square,􀘁,NO
,,1817,100A0F,FALSE,,,,,,r1.rectangle.roundedbottom,􀨏,XXXXX
,"indicies, commerce",1818,100602,FALSE,,,,,,coloncurrencysign.square.fill,􀘂,NO
,,1818,100A10,FALSE,,,,,,r1.rectangle.roundedbottom.fill,􀨐,XXXXX
,"indicies, commerce",1819,100603,FALSE,,,,,,cedisign.square,􀘃,NO
,,1819,100A11,FALSE,,,,,,r2.rectangle.roundedtop,􀨑,XXXXX
,"indicies, commerce",1820,100604,FALSE,,,,,,cedisign.square.fill,􀘄,NO
